,direction,relation,relex_relcos,sentence,term1,term2
11605,DERMATOPHYTE TOE ONYCHOMYCOSIS treats CICLOPIROX NAIL LACQUER SOLUTION,treats,0.9970544855015808,Pharmacoeconomic analysis of CICLOPIROX NAIL LACQUER SOLUTION 8% and the new oral antifungal agents used to treat DERMATOPHYTE TOE ONYCHOMYCOSIS in the United States.,DERMATOPHYTE TOE ONYCHOMYCOSIS,CICLOPIROX NAIL LACQUER SOLUTION
11606,CICLOPIROX NAIL LACQUER SOLUTION treats DERMATOPHYTE TOE ONYCHOMYCOSIS,treats,0.9970544855015808,Pharmacoeconomic analysis of CICLOPIROX NAIL LACQUER SOLUTION 8% and the new oral antifungal agents used to treat DERMATOPHYTE TOE ONYCHOMYCOSIS in the United States.,DERMATOPHYTE TOE ONYCHOMYCOSIS,CICLOPIROX NAIL LACQUER SOLUTION
11607,CICLOPIROX NAIL LACQUER SOLUTION treats DERMATOPHYTE TOE ONYCHOMYCOSIS,treats,0.9970544855015808,Pharmacoeconomic analysis of CICLOPIROX NAIL LACQUER SOLUTION 8% and the new oral antifungal agents used to treat DERMATOPHYTE TOE ONYCHOMYCOSIS in the United States.,DERMATOPHYTE TOE ONYCHOMYCOSIS,CICLOPIROX NAIL LACQUER SOLUTION
11608,CICLOPIROX NAIL LACQUER SOLUTION treats DERMATOPHYTE TOE ONYCHOMYCOSIS,treats,0.9970544855015808,Pharmacoeconomic analysis of CICLOPIROX NAIL LACQUER SOLUTION 8% and the new oral antifungal agents used to treat DERMATOPHYTE TOE ONYCHOMYCOSIS in the United States.,DERMATOPHYTE TOE ONYCHOMYCOSIS,CICLOPIROX NAIL LACQUER SOLUTION
11609,CICLOPIROX NAIL LACQUER SOLUTION treats DERMATOPHYTE TOE ONYCHOMYCOSIS,treats,0.9970544855015808,Pharmacoeconomic analysis of CICLOPIROX NAIL LACQUER SOLUTION 8% and the new oral antifungal agents used to treat DERMATOPHYTE TOE ONYCHOMYCOSIS in the United States.,DERMATOPHYTE TOE ONYCHOMYCOSIS,CICLOPIROX NAIL LACQUER SOLUTION
11610,DERMATOPHYTE TOE ONYCHOMYCOSIS treats CICLOPIROX NAIL LACQUER SOLUTION,treats,0.9970544855015808,Pharmacoeconomic analysis of CICLOPIROX NAIL LACQUER SOLUTION 8% and the new oral antifungal agents used to treat DERMATOPHYTE TOE ONYCHOMYCOSIS in the United States.,DERMATOPHYTE TOE ONYCHOMYCOSIS,CICLOPIROX NAIL LACQUER SOLUTION
11611,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST treats OPIOID DEPENDENCE,treats,0.986393923832144,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST is being investigated as a treatment for OPIOID DEPENDENCE,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST,OPIOID DEPENDENCE
11612,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST treats OPIOID DEPENDENCE,treats,0.986393923832144,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST is being investigated as a treatment for OPIOID DEPENDENCE,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST,OPIOID DEPENDENCE
11613,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST treats OPIOID DEPENDENCE,treats,0.986393923832144,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST is being investigated as a treatment for OPIOID DEPENDENCE,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST,OPIOID DEPENDENCE
11614,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST treats OPIOID DEPENDENCE,treats,0.986393923832144,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST is being investigated as a treatment for OPIOID DEPENDENCE,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST,OPIOID DEPENDENCE
11615,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST treats OPIOID DEPENDENCE,treats,0.986393923832144,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST is being investigated as a treatment for OPIOID DEPENDENCE,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST,OPIOID DEPENDENCE
11616,OPIOID DEPENDENCE treats BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST,treats,0.986393923832144,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST is being investigated as a treatment for OPIOID DEPENDENCE,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST,OPIOID DEPENDENCE
11617,no_relation,treats,0.986393923832144,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST is being investigated as a treatment for OPIOID DEPENDENCE,BUPRENORPHINE A MIXED OPIOID AGONIST ANTAGONIST,OPIOID DEPENDENCE
11618,[DADLE] treats [MEAN ARTERIAL BLOOD PRESSURE],treats,0.722315118514615,Treatment with [DADLE] results in transient depression of [MEAN ARTERIAL BLOOD PRESSURE] and heart rate.,[MEAN ARTERIAL BLOOD PRESSURE],[DADLE]
11619,[DADLE] treats [MEAN ARTERIAL BLOOD PRESSURE],treats,0.722315118514615,Treatment with [DADLE] results in transient depression of [MEAN ARTERIAL BLOOD PRESSURE] and heart rate.,[MEAN ARTERIAL BLOOD PRESSURE],[DADLE]
11620,[DADLE] treats [MEAN ARTERIAL BLOOD PRESSURE],treats,0.722315118514615,Treatment with [DADLE] results in transient depression of [MEAN ARTERIAL BLOOD PRESSURE] and heart rate.,[MEAN ARTERIAL BLOOD PRESSURE],[DADLE]
11621,[DADLE] treats [MEAN ARTERIAL BLOOD PRESSURE],treats,0.722315118514615,Treatment with [DADLE] results in transient depression of [MEAN ARTERIAL BLOOD PRESSURE] and heart rate.,[MEAN ARTERIAL BLOOD PRESSURE],[DADLE]
11622,[DADLE] treats [MEAN ARTERIAL BLOOD PRESSURE],treats,0.722315118514615,Treatment with [DADLE] results in transient depression of [MEAN ARTERIAL BLOOD PRESSURE] and heart rate.,[MEAN ARTERIAL BLOOD PRESSURE],[DADLE]
11623,[DADLE] treats [MEAN ARTERIAL BLOOD PRESSURE],treats,0.722315118514615,Treatment with [DADLE] results in transient depression of [MEAN ARTERIAL BLOOD PRESSURE] and heart rate.,[MEAN ARTERIAL BLOOD PRESSURE],[DADLE]
11624,no_relation,treats,0.722315118514615,Treatment with [DADLE] results in transient depression of [MEAN ARTERIAL BLOOD PRESSURE] and heart rate.,[MEAN ARTERIAL BLOOD PRESSURE],[DADLE]
11625,ANTIEPILEPTIC DRUG TREATMENT treats EPILEPSY,treats,0.99654575824488,"Marson A, Jacoby A, Johnson A, et al. Immediate versus deferred ANTIEPILEPTIC DRUG TREATMENT for early EPILEPSY and single seizures: a randomised controlled trial.",EPILEPSY,ANTIEPILEPTIC DRUG TREATMENT
11626,ANTIEPILEPTIC DRUG TREATMENT treats EPILEPSY,treats,0.99654575824488,"Marson A, Jacoby A, Johnson A, et al. Immediate versus deferred ANTIEPILEPTIC DRUG TREATMENT for early EPILEPSY and single seizures: a randomised controlled trial.",EPILEPSY,ANTIEPILEPTIC DRUG TREATMENT
11627,ANTIEPILEPTIC DRUG TREATMENT treats EPILEPSY,treats,0.99654575824488,"Marson A, Jacoby A, Johnson A, et al. Immediate versus deferred ANTIEPILEPTIC DRUG TREATMENT for early EPILEPSY and single seizures: a randomised controlled trial.",EPILEPSY,ANTIEPILEPTIC DRUG TREATMENT
11628,ANTIEPILEPTIC DRUG TREATMENT treats EPILEPSY,treats,0.99654575824488,"Marson A, Jacoby A, Johnson A, et al. Immediate versus deferred ANTIEPILEPTIC DRUG TREATMENT for early EPILEPSY and single seizures: a randomised controlled trial.",EPILEPSY,ANTIEPILEPTIC DRUG TREATMENT
11629,ANTIEPILEPTIC DRUG TREATMENT treats EPILEPSY,treats,0.99654575824488,"Marson A, Jacoby A, Johnson A, et al. Immediate versus deferred ANTIEPILEPTIC DRUG TREATMENT for early EPILEPSY and single seizures: a randomised controlled trial.",EPILEPSY,ANTIEPILEPTIC DRUG TREATMENT
11630,ANTIEPILEPTIC DRUG TREATMENT treats EPILEPSY,treats,0.99654575824488,"Marson A, Jacoby A, Johnson A, et al. Immediate versus deferred ANTIEPILEPTIC DRUG TREATMENT for early EPILEPSY and single seizures: a randomised controlled trial.",EPILEPSY,ANTIEPILEPTIC DRUG TREATMENT
11631,ANTIEPILEPTIC DRUG TREATMENT treats EPILEPSY,treats,0.99654575824488,"Marson A, Jacoby A, Johnson A, et al. Immediate versus deferred ANTIEPILEPTIC DRUG TREATMENT for early EPILEPSY and single seizures: a randomised controlled trial.",EPILEPSY,ANTIEPILEPTIC DRUG TREATMENT
11632,FORSKOLIN treats GLAUCOMA,treats,0.9970544855015808,[FORSKOLIN] may be helpful to control the underlying cause of [GLAUCOMA].,GLAUCOMA,FORSKOLIN
11633,FORSKOLIN treats GLAUCOMA,treats,0.9970544855015808,[FORSKOLIN] may be helpful to control the underlying cause of [GLAUCOMA].,GLAUCOMA,FORSKOLIN
11634,FORSKOLIN treats GLAUCOMA,treats,0.9970544855015808,[FORSKOLIN] may be helpful to control the underlying cause of [GLAUCOMA].,GLAUCOMA,FORSKOLIN
11635,FORSKOLIN treats GLAUCOMA,treats,0.9970544855015808,[FORSKOLIN] may be helpful to control the underlying cause of [GLAUCOMA].,GLAUCOMA,FORSKOLIN
11636,FORSKOLIN treats GLAUCOMA,treats,0.9970544855015808,[FORSKOLIN] may be helpful to control the underlying cause of [GLAUCOMA].,GLAUCOMA,FORSKOLIN
11637,FORSKOLIN treats GLAUCOMA,treats,0.9970544855015808,[FORSKOLIN] may be helpful to control the underlying cause of [GLAUCOMA].,GLAUCOMA,FORSKOLIN
11638,FORSKOLIN treats GLAUCOMA,treats,0.9970544855015808,[FORSKOLIN] may be helpful to control the underlying cause of [GLAUCOMA].,GLAUCOMA,FORSKOLIN
11639,no_relation,treats,0.43301270189221897,Reduced PAIN of INTRAARTICULAR HYALURONATE INJECTION with the reciprocating procedure device.,PAIN,INTRAARTICULAR HYALURONATE INJECTION
11640,INTRAARTICULAR HYALURONATE INJECTION treats PAIN,treats,0.43301270189221897,Reduced PAIN of INTRAARTICULAR HYALURONATE INJECTION with the reciprocating procedure device.,PAIN,INTRAARTICULAR HYALURONATE INJECTION
11641,INTRAARTICULAR HYALURONATE INJECTION treats PAIN,treats,0.43301270189221897,Reduced PAIN of INTRAARTICULAR HYALURONATE INJECTION with the reciprocating procedure device.,PAIN,INTRAARTICULAR HYALURONATE INJECTION
11642,no_relation,treats,0.43301270189221897,Reduced PAIN of INTRAARTICULAR HYALURONATE INJECTION with the reciprocating procedure device.,PAIN,INTRAARTICULAR HYALURONATE INJECTION
11643,no_relation,treats,0.43301270189221897,Reduced PAIN of INTRAARTICULAR HYALURONATE INJECTION with the reciprocating procedure device.,PAIN,INTRAARTICULAR HYALURONATE INJECTION
11644,PAIN treats INTRAARTICULAR HYALURONATE INJECTION,treats,0.43301270189221897,Reduced PAIN of INTRAARTICULAR HYALURONATE INJECTION with the reciprocating procedure device.,PAIN,INTRAARTICULAR HYALURONATE INJECTION
11645,no_relation,treats,0.43301270189221897,Reduced PAIN of INTRAARTICULAR HYALURONATE INJECTION with the reciprocating procedure device.,PAIN,INTRAARTICULAR HYALURONATE INJECTION
11646,no_relation,treats,0.340502612303499,"302 ,   321  Data are limited regarding safety of repeated use of co trimoxazole in pediatric patients   186 ,   a  GI Infections  Treatment of TRAVELERS' DIARRHEA caused by susceptible ENTEROTOXIGENIC  ESCHERICHIA COLI",TRAVELERS' DIARRHEA,ENTEROTOXIGENIC  ESCHERICHIA COLI
11647,no_relation,treats,0.340502612303499,"302 ,   321  Data are limited regarding safety of repeated use of co trimoxazole in pediatric patients   186 ,   a  GI Infections  Treatment of TRAVELERS' DIARRHEA caused by susceptible ENTEROTOXIGENIC  ESCHERICHIA COLI",TRAVELERS' DIARRHEA,ENTEROTOXIGENIC  ESCHERICHIA COLI
11648,no_relation,treats,0.340502612303499,"302 ,   321  Data are limited regarding safety of repeated use of co trimoxazole in pediatric patients   186 ,   a  GI Infections  Treatment of TRAVELERS' DIARRHEA caused by susceptible ENTEROTOXIGENIC  ESCHERICHIA COLI",TRAVELERS' DIARRHEA,ENTEROTOXIGENIC  ESCHERICHIA COLI
11649,ENTEROTOXIGENIC  ESCHERICHIA COLI treats TRAVELERS' DIARRHEA,treats,0.340502612303499,"302 ,   321  Data are limited regarding safety of repeated use of co trimoxazole in pediatric patients   186 ,   a  GI Infections  Treatment of TRAVELERS' DIARRHEA caused by susceptible ENTEROTOXIGENIC  ESCHERICHIA COLI",TRAVELERS' DIARRHEA,ENTEROTOXIGENIC  ESCHERICHIA COLI
11650,ENTEROTOXIGENIC  ESCHERICHIA COLI treats TRAVELERS' DIARRHEA,treats,0.340502612303499,"302 ,   321  Data are limited regarding safety of repeated use of co trimoxazole in pediatric patients   186 ,   a  GI Infections  Treatment of TRAVELERS' DIARRHEA caused by susceptible ENTEROTOXIGENIC  ESCHERICHIA COLI",TRAVELERS' DIARRHEA,ENTEROTOXIGENIC  ESCHERICHIA COLI
11651,no_relation,treats,0.340502612303499,"302 ,   321  Data are limited regarding safety of repeated use of co trimoxazole in pediatric patients   186 ,   a  GI Infections  Treatment of TRAVELERS' DIARRHEA caused by susceptible ENTEROTOXIGENIC  ESCHERICHIA COLI",TRAVELERS' DIARRHEA,ENTEROTOXIGENIC  ESCHERICHIA COLI
11652,ENTEROTOXIGENIC  ESCHERICHIA COLI treats TRAVELERS' DIARRHEA,treats,0.340502612303499,"302 ,   321  Data are limited regarding safety of repeated use of co trimoxazole in pediatric patients   186 ,   a  GI Infections  Treatment of TRAVELERS' DIARRHEA caused by susceptible ENTEROTOXIGENIC  ESCHERICHIA COLI",TRAVELERS' DIARRHEA,ENTEROTOXIGENIC  ESCHERICHIA COLI
11653,FLUOXETINE treats OBSESSIVE COMPULSIVE DISORDER,treats,0.9830783046228492,"Fontaine R, Chouinard G. An open clinical trial of FLUOXETINE in the treatment of OBSESSIVE COMPULSIVE DISORDER",OBSESSIVE COMPULSIVE DISORDER,FLUOXETINE
11654,FLUOXETINE treats OBSESSIVE COMPULSIVE DISORDER,treats,0.9830783046228492,"Fontaine R, Chouinard G. An open clinical trial of FLUOXETINE in the treatment of OBSESSIVE COMPULSIVE DISORDER",OBSESSIVE COMPULSIVE DISORDER,FLUOXETINE
11655,FLUOXETINE treats OBSESSIVE COMPULSIVE DISORDER,treats,0.9830783046228492,"Fontaine R, Chouinard G. An open clinical trial of FLUOXETINE in the treatment of OBSESSIVE COMPULSIVE DISORDER",OBSESSIVE COMPULSIVE DISORDER,FLUOXETINE
11656,FLUOXETINE treats OBSESSIVE COMPULSIVE DISORDER,treats,0.9830783046228492,"Fontaine R, Chouinard G. An open clinical trial of FLUOXETINE in the treatment of OBSESSIVE COMPULSIVE DISORDER",OBSESSIVE COMPULSIVE DISORDER,FLUOXETINE
11657,FLUOXETINE treats OBSESSIVE COMPULSIVE DISORDER,treats,0.9830783046228492,"Fontaine R, Chouinard G. An open clinical trial of FLUOXETINE in the treatment of OBSESSIVE COMPULSIVE DISORDER",OBSESSIVE COMPULSIVE DISORDER,FLUOXETINE
11658,FLUOXETINE treats OBSESSIVE COMPULSIVE DISORDER,treats,0.9830783046228492,"Fontaine R, Chouinard G. An open clinical trial of FLUOXETINE in the treatment of OBSESSIVE COMPULSIVE DISORDER",OBSESSIVE COMPULSIVE DISORDER,FLUOXETINE
11659,FLUOXETINE treats OBSESSIVE COMPULSIVE DISORDER,treats,0.9830783046228492,"Fontaine R, Chouinard G. An open clinical trial of FLUOXETINE in the treatment of OBSESSIVE COMPULSIVE DISORDER",OBSESSIVE COMPULSIVE DISORDER,FLUOXETINE
11660,SODIUM FLUORIDE treats DENTAL CARIES,treats,0.5656854249492379,"A sample of 1,824 schoolchildren was randomly assigned to either the SODIUM FLUORIDE dentifrice or the stannous fluoride dentifrice and examined clinically and radiographically for DENTAL CARIES initially and after one, two, and three years of dentifrice usage.",DENTAL CARIES,SODIUM FLUORIDE
11661,SODIUM FLUORIDE treats DENTAL CARIES,treats,0.5656854249492379,"A sample of 1,824 schoolchildren was randomly assigned to either the SODIUM FLUORIDE dentifrice or the stannous fluoride dentifrice and examined clinically and radiographically for DENTAL CARIES initially and after one, two, and three years of dentifrice usage.",DENTAL CARIES,SODIUM FLUORIDE
11662,SODIUM FLUORIDE treats DENTAL CARIES,treats,0.5656854249492379,"A sample of 1,824 schoolchildren was randomly assigned to either the SODIUM FLUORIDE dentifrice or the stannous fluoride dentifrice and examined clinically and radiographically for DENTAL CARIES initially and after one, two, and three years of dentifrice usage.",DENTAL CARIES,SODIUM FLUORIDE
11663,SODIUM FLUORIDE treats DENTAL CARIES,treats,0.5656854249492379,"A sample of 1,824 schoolchildren was randomly assigned to either the SODIUM FLUORIDE dentifrice or the stannous fluoride dentifrice and examined clinically and radiographically for DENTAL CARIES initially and after one, two, and three years of dentifrice usage.",DENTAL CARIES,SODIUM FLUORIDE
11664,SODIUM FLUORIDE treats DENTAL CARIES,treats,0.5656854249492379,"A sample of 1,824 schoolchildren was randomly assigned to either the SODIUM FLUORIDE dentifrice or the stannous fluoride dentifrice and examined clinically and radiographically for DENTAL CARIES initially and after one, two, and three years of dentifrice usage.",DENTAL CARIES,SODIUM FLUORIDE
11665,SODIUM FLUORIDE treats DENTAL CARIES,treats,0.5656854249492379,"A sample of 1,824 schoolchildren was randomly assigned to either the SODIUM FLUORIDE dentifrice or the stannous fluoride dentifrice and examined clinically and radiographically for DENTAL CARIES initially and after one, two, and three years of dentifrice usage.",DENTAL CARIES,SODIUM FLUORIDE
11666,SODIUM FLUORIDE treats DENTAL CARIES,treats,0.5656854249492379,"A sample of 1,824 schoolchildren was randomly assigned to either the SODIUM FLUORIDE dentifrice or the stannous fluoride dentifrice and examined clinically and radiographically for DENTAL CARIES initially and after one, two, and three years of dentifrice usage.",DENTAL CARIES,SODIUM FLUORIDE
11667,DIPHTHERIA TOXOID IMMUNIZATION treats DIPHTHERIA,treats,0.9970544855015808,3  DIPHTHERIA TOXOID IMMUNIZATION prevents the serious complications of DIPHTHERIA alleviating the clinical manifestations of the disease by blocking the toxin's ability to enter cells.,DIPHTHERIA,DIPHTHERIA TOXOID IMMUNIZATION
11668,DIPHTHERIA TOXOID IMMUNIZATION treats DIPHTHERIA,treats,0.9970544855015808,3  DIPHTHERIA TOXOID IMMUNIZATION prevents the serious complications of DIPHTHERIA alleviating the clinical manifestations of the disease by blocking the toxin's ability to enter cells.,DIPHTHERIA,DIPHTHERIA TOXOID IMMUNIZATION
11669,DIPHTHERIA TOXOID IMMUNIZATION treats DIPHTHERIA,treats,0.9970544855015808,3  DIPHTHERIA TOXOID IMMUNIZATION prevents the serious complications of DIPHTHERIA alleviating the clinical manifestations of the disease by blocking the toxin's ability to enter cells.,DIPHTHERIA,DIPHTHERIA TOXOID IMMUNIZATION
11670,DIPHTHERIA TOXOID IMMUNIZATION treats DIPHTHERIA,treats,0.9970544855015808,3  DIPHTHERIA TOXOID IMMUNIZATION prevents the serious complications of DIPHTHERIA alleviating the clinical manifestations of the disease by blocking the toxin's ability to enter cells.,DIPHTHERIA,DIPHTHERIA TOXOID IMMUNIZATION
11671,no_relation,treats,0.9970544855015808,3  DIPHTHERIA TOXOID IMMUNIZATION prevents the serious complications of DIPHTHERIA alleviating the clinical manifestations of the disease by blocking the toxin's ability to enter cells.,DIPHTHERIA,DIPHTHERIA TOXOID IMMUNIZATION
